ImageNumber,ObjectNumber,FileName_ALLphal_image,FileName_DAPI_align,FileName_MAXb1,FileName_MAXb2,FileName_MAXb3,FileName_ecad_image,PathName_ALLphal_image,PathName_DAPI_align,PathName_MAXb1,PathName_MAXb2,PathName_MAXb3,PathName_ecad_image,Distance_Centroid_ALLphal_cells,Intensity_IntegratedIntensity_enhanced_cy7_b1,Intensity_IntegratedIntensity_enhanced_cy7_b2,Intensity_IntegratedIntensity_enhanced_cy7_b3,Intensity_IntegratedIntensity_enhanced_farred_b1,Intensity_IntegratedIntensity_enhanced_farred_b2,Intensity_IntegratedIntensity_enhanced_farred_b3,Intensity_IntegratedIntensity_enhanced_gold_b1,Intensity_IntegratedIntensity_enhanced_gold_b2,Intensity_IntegratedIntensity_enhanced_gold_b3,Intensity_IntegratedIntensity_enhanced_red_b1,Intensity_IntegratedIntensity_enhanced_red_b2,Intensity_IntegratedIntensity_enhanced_red_b3,Intensity_LowerQuartileIntensity_enhanced_cy7_b1,Intensity_LowerQuartileIntensity_enhanced_cy7_b2,Intensity_LowerQuartileIntensity_enhanced_cy7_b3,Intensity_LowerQuartileIntensity_enhanced_farred_b1,Intensity_LowerQuartileIntensity_enhanced_farred_b2,Intensity_LowerQuartileIntensity_enhanced_farred_b3,Intensity_LowerQuartileIntensity_enhanced_gold_b1,Intensity_LowerQuartileIntensity_enhanced_gold_b2,Intensity_LowerQuartileIntensity_enhanced_gold_b3,Intensity_LowerQuartileIntensity_enhanced_red_b1,Intensity_LowerQuartileIntensity_enhanced_red_b2,Intensity_LowerQuartileIntensity_enhanced_red_b3,Intensity_MaxIntensity_enhanced_cy7_b1,Intensity_MaxIntensity_enhanced_cy7_b2,Intensity_MaxIntensity_enhanced_cy7_b3,Intensity_MaxIntensity_enhanced_farred_b1,Intensity_MaxIntensity_enhanced_farred_b2,Intensity_MaxIntensity_enhanced_farred_b3,Intensity_MaxIntensity_enhanced_gold_b1,Intensity_MaxIntensity_enhanced_gold_b2,Intensity_MaxIntensity_enhanced_gold_b3,Intensity_MaxIntensity_enhanced_red_b1,Intensity_MaxIntensity_enhanced_red_b2,Intensity_MaxIntensity_enhanced_red_b3,Intensity_MeanIntensity_enhanced_cy7_b1,Intensity_MeanIntensity_enhanced_cy7_b2,Intensity_MeanIntensity_enhanced_cy7_b3,Intensity_MeanIntensity_enhanced_farred_b1,Intensity_MeanIntensity_enhanced_farred_b2,Intensity_MeanIntensity_enhanced_farred_b3,Intensity_MeanIntensity_enhanced_gold_b1,Intensity_MeanIntensity_enhanced_gold_b2,Intensity_MeanIntensity_enhanced_gold_b3,Intensity_MeanIntensity_enhanced_red_b1,Intensity_MeanIntensity_enhanced_red_b2,Intensity_MeanIntensity_enhanced_red_b3,Intensity_MedianIntensity_enhanced_cy7_b1,Intensity_MedianIntensity_enhanced_cy7_b2,Intensity_MedianIntensity_enhanced_cy7_b3,Intensity_MedianIntensity_enhanced_farred_b1,Intensity_MedianIntensity_enhanced_farred_b2,Intensity_MedianIntensity_enhanced_farred_b3,Intensity_MedianIntensity_enhanced_gold_b1,Intensity_MedianIntensity_enhanced_gold_b2,Intensity_MedianIntensity_enhanced_gold_b3,Intensity_MedianIntensity_enhanced_red_b1,Intensity_MedianIntensity_enhanced_red_b2,Intensity_MedianIntensity_enhanced_red_b3,Intensity_MinIntensity_enhanced_cy7_b1,Intensity_MinIntensity_enhanced_cy7_b2,Intensity_MinIntensity_enhanced_cy7_b3,Intensity_MinIntensity_enhanced_farred_b1,Intensity_MinIntensity_enhanced_farred_b2,Intensity_MinIntensity_enhanced_farred_b3,Intensity_MinIntensity_enhanced_gold_b1,Intensity_MinIntensity_enhanced_gold_b2,Intensity_MinIntensity_enhanced_gold_b3,Intensity_MinIntensity_enhanced_red_b1,Intensity_MinIntensity_enhanced_red_b2,Intensity_MinIntensity_enhanced_red_b3,Intensity_StdIntensity_enhanced_cy7_b1,Intensity_StdIntensity_enhanced_cy7_b2,Intensity_StdIntensity_enhanced_cy7_b3,Intensity_StdIntensity_enhanced_farred_b1,Intensity_StdIntensity_enhanced_farred_b2,Intensity_StdIntensity_enhanced_farred_b3,Intensity_StdIntensity_enhanced_gold_b1,Intensity_StdIntensity_enhanced_gold_b2,Intensity_StdIntensity_enhanced_gold_b3,Intensity_StdIntensity_enhanced_red_b1,Intensity_StdIntensity_enhanced_red_b2,Intensity_StdIntensity_enhanced_red_b3,Intensity_UpperQuartileIntensity_enhanced_cy7_b1,Intensity_UpperQuartileIntensity_enhanced_cy7_b2,Intensity_UpperQuartileIntensity_enhanced_cy7_b3,Intensity_UpperQuartileIntensity_enhanced_farred_b1,Intensity_UpperQuartileIntensity_enhanced_farred_b2,Intensity_UpperQuartileIntensity_enhanced_farred_b3,Intensity_UpperQuartileIntensity_enhanced_gold_b1,Intensity_UpperQuartileIntensity_enhanced_gold_b2,Intensity_UpperQuartileIntensity_enhanced_gold_b3,Intensity_UpperQuartileIntensity_enhanced_red_b1,Intensity_UpperQuartileIntensity_enhanced_red_b2,Intensity_UpperQuartileIntensity_enhanced_red_b3,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_ALLphal_cells
10,1,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,8.478265784,0.004272526,0.009765774,0.009857328,0.025040055,0.03039597,0.010269322,0.02932784,0.08361944,0.027481499,0.859479675,0.160662245,0.608194094,0.000118257,0.000289921,0.000244144,0.001449607,0,0.000320439,0.001472496,0.003006026,0.000991836,0.04920653,0.005493246,0.022537574,0.000732433,0.001190204,0.001327535,0.002304112,0.004318304,0.001312276,0.002975509,0.008758677,0.002380407,0.082413979,0.020218205,0.049500264,0.000284835,0.000488289,0.000492866,0.001669337,0.001519798,0.000513466,0.001955189,0.004180972,0.001374075,0.057298645,0.008033112,0.030409705,0.000289921,0.00047303,0.000381476,0.00187686,0.001358053,0.000503548,0.002121004,0.004837109,0.001449607,0.053772794,0.008346688,0.028870068,0,0,0,0.000534066,0,4.58E-05,0.000701915,0,6.10E-05,0.026993209,0,0.016159303,0.000215123,0.000273175,0.000364499,0.000457798,0.001384502,0.000308039,0.000700628,0.002842646,0.000620866,0.0160467,0.005564747,0.009764145,0.000404364,0.000671397,0.000823987,0.00202182,0.002929733,0.000701915,0.00265507,0.006927596,0.001953155,0.074494543,0.011886779,0.041092545,532,28.3,1,1
10,2,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,45.82329421,0.000289921,0.000595102,0.000747692,0.002532998,0.000137331,0.001663233,0.004821851,0.003921569,0.002777142,0.087754633,0.004562448,0.066987105,0.000144961,0.000297551,0.000373846,0.001266499,6.87E-05,0.000831617,0.002410925,0.001960785,0.001388571,0.043877317,0.002281224,0.033493552,0.000289921,0.000381476,0.000732433,0.001525902,0.000137331,0.001113909,0.00265507,0.002380407,0.001388571,0.044739451,0.002792401,0.034225985,0.000144961,0.000297551,0.000373846,0.001266499,6.87E-05,0.000831617,0.002410925,0.001960785,0.001388571,0.043877317,0.002281224,0.033493552,0.000289921,0.000381476,0.000732433,0.001525902,0.000137331,0.001113909,0.00265507,0.002380407,0.001388571,0.044739451,0.002792401,0.034225985,0,0.000213626,1.53E-05,0.001007095,0,0.000549325,0.002166781,0.001541162,0.001388571,0.043015182,0.001770047,0.032761119,0.000144961,8.39E-05,0.000358587,0.000259403,6.87E-05,0.000282292,0.000244144,0.000419623,0,0.000862135,0.000511177,0.000732433,0.000289921,0.000381476,0.000732433,0.001525902,0.000137331,0.001113909,0.00265507,0.002380407,0.001388571,0.044739451,0.002792401,0.034225985,191.5,28,2,4
10,3,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,10.15257858,0.00733959,0.009216449,0.017074845,0.003524834,0.014328222,0.008606088,0.021362631,0.130006868,0.012359808,0.799908429,0.021637293,0.523247134,0.000377661,0.000274662,0.000701915,0,2.29E-05,0.000297551,0.000999466,0.002517739,0.000381476,0.041985199,0.000549325,0.017830171,0.001205463,0.001266499,0.001632715,0.000701915,0.002441444,0.000915541,0.003173877,0.032654308,0.001525902,0.149065375,0.003051804,0.081757829,0.000564584,0.000512025,0.000948603,0.000271141,0.000796012,0.000478116,0.001643279,0.007222604,0.000686656,0.061531418,0.001202072,0.029069285,0.000610361,0.000610361,0.000869764,0.000244144,0.000717174,0.000534066,0.001602197,0.003372244,0.00077821,0.060036622,0.001129168,0.01985199,9.16E-05,0,0.000289921,0,0,0.000106813,0.000289921,0.000122072,0,0.018173493,0,0.006881818,0.000302232,0.0003606,0.000393107,0.000268273,0.000755356,0.000229788,0.000956591,0.007767502,0.000437277,0.035717509,0.000943808,0.021531264,0.000743877,0.00078584,0.001319905,0.000579843,0.001602197,0.000633249,0.002712291,0.011993592,0.001014725,0.069993129,0.001884489,0.040794995,358.0555556,28.38888889,3,5
10,4,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,8.978881675,0.003646906,0.00187686,0.003311208,0.000671397,0.003967346,0.002929732,0.005783169,0.040299078,0.003082322,0.405951034,0.004547189,0.197985809,0.000480659,0.000205997,0.000366217,0,0.000183108,0.000289921,0.00061799,0.001441977,8.39E-05,0.043396657,0,0.018028533,0.000762951,0.000549325,0.001052873,0.000457771,0.002059968,0.001052873,0.00187686,0.019058518,0.001449607,0.133638516,0.00297551,0.05851835,0.000607818,0.00031281,0.000551868,0.000111899,0.000661224,0.000488289,0.000963862,0.006716513,0.00051372,0.067658506,0.000757865,0.032997635,0.000762951,0.000411994,0.000671397,7.63E-05,0.000747692,0.000457771,0.001312276,0.008407722,0.000335698,0.077805758,0.000701915,0.043686576,0.000396735,4.58E-05,0,0,0,0,0,0,0,0.011444271,0,0.005737394,0.000158188,0.000178113,0.000364561,0.000162842,0.000700347,0.000358614,0.00061753,0.00669716,0.000567714,0.041316002,0.001053303,0.020702211,0.000762951,0.000503548,0.000953689,0.000297551,0.001426719,0.000946059,0.001617456,0.0145037,0.001289387,0.114953846,0.001922637,0.056252386,360.6666667,30.66666667,4,5
10,5,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,27.61461804,0.003097581,0.003631647,0.004226749,0.001907378,0.005477989,0.00328069,0.004013123,0.05523766,0.005065995,0.278370339,0.010421913,0.040970474,0.000411994,0.000366217,0.000358587,0.000259403,0.000839246,0.000328069,0.000251774,0.006301976,0.000724804,0.041649502,0.001373312,0.005645838,0.000869764,0.001235981,0.001434348,0.000595102,0.001312276,0.001159686,0.001632715,0.013443198,0.001113909,0.057892729,0.002914473,0.010223545,0.000516264,0.000605275,0.000704458,0.000317896,0.000912998,0.000546782,0.000668854,0.009206277,0.000844333,0.046395057,0.001736986,0.006828412,0.000656138,0.000671397,0.000839246,0.000274662,0.001220722,0.000396735,0.000671397,0.012130924,0.000915541,0.048630502,0.00202945,0.007263295,0,4.58E-05,0,0.000183108,0,0.000213626,0,0.004028382,0.000549325,0.035339892,0,0.004180972,0.000298029,0.000421277,0.000512895,0.000131681,0.000452348,0.000342158,0.000591204,0.003764329,0.000196138,0.007961627,0.001031177,0.001996072,0.000808728,0.00109102,0.001335164,0.0004654,0.001289387,0.001007095,0.001419089,0.013237202,0.001075761,0.055550471,0.002822919,0.009117266,1286,28.83333333,5,14
10,6,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,63.8447851,0.001831083,0.00187686,0.003173877,0.002059968,0.004379339,0.002746624,0.00343328,0.021438926,0.002624552,0.218783863,0.019455253,0.127733267,0.000308995,0.000194553,0.000419623,0.000297551,0.000484474,0.000434882,0.000537881,0.002826734,0.00024033,0.031586178,0.002700847,0.01800946,0.000671397,0.000762951,0.001358053,0.000671397,0.001678492,0.000961318,0.001113909,0.008148317,0.001007095,0.062989242,0.006301976,0.03724727,0.000366217,0.000375372,0.000634775,0.000411994,0.000875868,0.000549325,0.000686656,0.004287785,0.00052491,0.043756773,0.003891051,0.025546653,0.000434882,0.0004654,0.000740063,0.000511177,0.001083391,0.000572213,0.000846876,0.004318303,0.000747692,0.052887771,0.004432746,0.029159989,0,0,0,0.000137331,0.000122072,0.000228885,0.000183108,0.002075227,0,0.023804076,0.002090486,0.015503167,0.000224468,0.000302052,0.000457628,0.000198015,0.000600795,0.000245666,0.000331089,0.002183565,0.000404016,0.016101516,0.001587965,0.009422681,0.000629435,0.000747692,0.001220722,0.000633249,0.001625086,0.000881209,0.001052873,0.007377737,0.000980392,0.061760891,0.005889982,0.037003126,1188.2,32.4,6,17
10,7,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,45.92219232,0.013656825,0.012542916,0.016433967,0.04632639,0.030594338,0.028580148,0.089509423,0.393499659,0.056244755,3.582269005,0.134538796,1.859861144,0.000106813,4.58E-05,0.000106813,0.000701915,0,0.00030518,0.001220722,0.001068132,0.000717174,0.045014113,0.000366217,0.027359426,0.001068132,0.000808728,0.000946059,0.002166781,0.003082322,0.001449607,0.0049897,0.055954836,0.002426184,0.302830547,0.008865491,0.11999695,0.000310382,0.000261311,0.000342374,0.001052873,0.000637382,0.00059542,0.002034305,0.00819791,0.001171766,0.081415205,0.002802892,0.038747107,0.000289921,0.000183108,0.000320439,0.000991836,0.000564584,0.000640879,0.002136263,0.003540093,0.001129168,0.067399099,0.001800565,0.034805831,0,0,0,0.00015259,0,0,0,0,0,0.01823453,0,0,0.000264073,0.000234364,0.00028809,0.000477439,0.000667878,0.000359957,0.000974021,0.011420333,0.000668232,0.059672783,0.002761896,0.023407562,0.000534066,0.000457771,0.000534066,0.001419089,0.001037613,0.000869764,0.00265507,0.0103151,0.001815824,0.093720913,0.005157549,0.048371099,195.1041667,31.04166667,7,4
10,8,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,38.09650575,0.002822919,0.003418021,0.007446403,0.0059205,0.141802092,0.023575189,0.018783856,0.106263831,0.013244831,1.218860162,0.388540479,0.903852895,0,6.87E-05,0.000141146,9.16E-05,0.004665446,0.000534066,0.000511177,0.002952621,0.000423438,0.038895248,0.010368505,0.023140306,0.00047303,0.000427253,0.001754788,0.000991836,0.023590447,0.003997864,0.002456703,0.018463418,0.00233463,0.185442895,0.054001678,0.132982373,0.000166054,0.00020106,0.000438024,0.000348265,0.0083413,0.001386776,0.001104933,0.006250814,0.000779108,0.071697657,0.022855322,0.053167817,0.000183108,0.000236515,0.000328069,0.000320439,0.007469292,0.001113909,0.001297017,0.005989166,0.000671397,0.059990846,0.018013275,0.043427175,0,0,0,0,0.001022354,0,0,0.000671397,0,0.007873655,0.003997864,0.00624094,0.00014541,0.000147314,0.00044354,0.00029301,0.005992391,0.001150138,0.000662816,0.004572408,0.000627259,0.052353646,0.015672704,0.039753191,0.000286107,0.000335698,0.000759136,0.000579843,0.011848631,0.002071412,0.001647974,0.008953231,0.000953689,0.117681392,0.037151904,0.090287633,190,37,8,4
10,9,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,4.190326279,0.004013123,0.004303044,0.00654612,0.012771802,0.031296251,0.009765774,0.018600749,0.081071191,0.013809415,0.40875867,0.08670176,0.308690026,0.000320439,0.000457771,0.000686656,0.001495384,0.003784237,0.000900282,0.001983673,0.009002823,0.001297017,0.046387419,0.009597925,0.03605707,0.000854505,0.000976577,0.001205463,0.001907378,0.004943923,0.001846342,0.003219654,0.013290608,0.002227817,0.066224158,0.013321124,0.044998854,0.00050164,0.000537881,0.000818265,0.001596475,0.003912031,0.001220722,0.002325094,0.010133899,0.001726177,0.051094834,0.01083772,0.038586253,0.000534066,0.000579843,0.000762951,0.001770047,0.003967346,0.001419089,0.002639811,0.010818647,0.002014191,0.052155331,0.011367969,0.037827119,6.10E-05,0.00015259,0.000610361,0.000991836,0.002700847,0.000595102,0.001266499,0.007003892,0.0009308,0.043121994,0.008300908,0.035645083,0.000261575,0.000252207,0.000187341,0.000320978,0.000680137,0.000411499,0.000633798,0.001961726,0.00045818,0.007047857,0.001755977,0.003212908,0.000793469,0.000717174,0.001007095,0.001892119,0.004623483,0.001602197,0.003021287,0.011749448,0.002136263,0.056015864,0.013092242,0.04184024,352.5,36,9,5
10,10,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,29.13220507,0.009018082,0.009658961,0.011764706,0.018081942,0.02938888,0.010513466,0.027512014,0.028931107,0.012985429,0.628625914,0.048020128,0.199649066,0.000579843,0.000564584,0.000717174,0.001297017,0.001556421,0.000686656,0.001892119,0.001571679,0.000839246,0.049958035,0.002212558,0.013794161,0.001205463,0.001464866,0.001892119,0.002197299,0.004562449,0.001663233,0.003814755,0.004257267,0.001831083,0.066239417,0.008133058,0.022583358,0.000751507,0.000804913,0.000980392,0.001506829,0.002449073,0.000876122,0.002292668,0.002410926,0.001082119,0.052385493,0.004001677,0.016637422,0.000808728,0.000686656,0.000991836,0.001525902,0.00328069,0.000900282,0.002349889,0.002273595,0.001113909,0.052567333,0.005004957,0.017318986,0.000289921,0.000213626,0.00047303,0.000579843,0,3.05E-05,0.00108339,0,0,0.040115967,0,0.010513462,0.000231005,0.000359324,0.000366541,0.000453945,0.001424296,0.000405464,0.00066115,0.001229385,0.000517401,0.006212194,0.002692429,0.004168523,0.000915541,0.001174945,0.001235981,0.001937896,0.003616389,0.001174945,0.002716105,0.003677424,0.001571679,0.056702524,0.006378271,0.021133743,895.5,36.5,10,16
