ImageNumber,ObjectNumber,FileName_ALLphal_image,FileName_DAPI_align,FileName_MAXb1,FileName_MAXb2,FileName_MAXb3,FileName_ecad_image,PathName_ALLphal_image,PathName_DAPI_align,PathName_MAXb1,PathName_MAXb2,PathName_MAXb3,PathName_ecad_image,Distance_Centroid_ALLphal_cells,Intensity_IntegratedIntensity_enhanced_cy7_b1,Intensity_IntegratedIntensity_enhanced_cy7_b2,Intensity_IntegratedIntensity_enhanced_cy7_b3,Intensity_IntegratedIntensity_enhanced_farred_b1,Intensity_IntegratedIntensity_enhanced_farred_b2,Intensity_IntegratedIntensity_enhanced_farred_b3,Intensity_IntegratedIntensity_enhanced_gold_b1,Intensity_IntegratedIntensity_enhanced_gold_b2,Intensity_IntegratedIntensity_enhanced_gold_b3,Intensity_IntegratedIntensity_enhanced_red_b1,Intensity_IntegratedIntensity_enhanced_red_b2,Intensity_IntegratedIntensity_enhanced_red_b3,Intensity_LowerQuartileIntensity_enhanced_cy7_b1,Intensity_LowerQuartileIntensity_enhanced_cy7_b2,Intensity_LowerQuartileIntensity_enhanced_cy7_b3,Intensity_LowerQuartileIntensity_enhanced_farred_b1,Intensity_LowerQuartileIntensity_enhanced_farred_b2,Intensity_LowerQuartileIntensity_enhanced_farred_b3,Intensity_LowerQuartileIntensity_enhanced_gold_b1,Intensity_LowerQuartileIntensity_enhanced_gold_b2,Intensity_LowerQuartileIntensity_enhanced_gold_b3,Intensity_LowerQuartileIntensity_enhanced_red_b1,Intensity_LowerQuartileIntensity_enhanced_red_b2,Intensity_LowerQuartileIntensity_enhanced_red_b3,Intensity_MaxIntensity_enhanced_cy7_b1,Intensity_MaxIntensity_enhanced_cy7_b2,Intensity_MaxIntensity_enhanced_cy7_b3,Intensity_MaxIntensity_enhanced_farred_b1,Intensity_MaxIntensity_enhanced_farred_b2,Intensity_MaxIntensity_enhanced_farred_b3,Intensity_MaxIntensity_enhanced_gold_b1,Intensity_MaxIntensity_enhanced_gold_b2,Intensity_MaxIntensity_enhanced_gold_b3,Intensity_MaxIntensity_enhanced_red_b1,Intensity_MaxIntensity_enhanced_red_b2,Intensity_MaxIntensity_enhanced_red_b3,Intensity_MeanIntensity_enhanced_cy7_b1,Intensity_MeanIntensity_enhanced_cy7_b2,Intensity_MeanIntensity_enhanced_cy7_b3,Intensity_MeanIntensity_enhanced_farred_b1,Intensity_MeanIntensity_enhanced_farred_b2,Intensity_MeanIntensity_enhanced_farred_b3,Intensity_MeanIntensity_enhanced_gold_b1,Intensity_MeanIntensity_enhanced_gold_b2,Intensity_MeanIntensity_enhanced_gold_b3,Intensity_MeanIntensity_enhanced_red_b1,Intensity_MeanIntensity_enhanced_red_b2,Intensity_MeanIntensity_enhanced_red_b3,Intensity_MedianIntensity_enhanced_cy7_b1,Intensity_MedianIntensity_enhanced_cy7_b2,Intensity_MedianIntensity_enhanced_cy7_b3,Intensity_MedianIntensity_enhanced_farred_b1,Intensity_MedianIntensity_enhanced_farred_b2,Intensity_MedianIntensity_enhanced_farred_b3,Intensity_MedianIntensity_enhanced_gold_b1,Intensity_MedianIntensity_enhanced_gold_b2,Intensity_MedianIntensity_enhanced_gold_b3,Intensity_MedianIntensity_enhanced_red_b1,Intensity_MedianIntensity_enhanced_red_b2,Intensity_MedianIntensity_enhanced_red_b3,Intensity_MinIntensity_enhanced_cy7_b1,Intensity_MinIntensity_enhanced_cy7_b2,Intensity_MinIntensity_enhanced_cy7_b3,Intensity_MinIntensity_enhanced_farred_b1,Intensity_MinIntensity_enhanced_farred_b2,Intensity_MinIntensity_enhanced_farred_b3,Intensity_MinIntensity_enhanced_gold_b1,Intensity_MinIntensity_enhanced_gold_b2,Intensity_MinIntensity_enhanced_gold_b3,Intensity_MinIntensity_enhanced_red_b1,Intensity_MinIntensity_enhanced_red_b2,Intensity_MinIntensity_enhanced_red_b3,Intensity_StdIntensity_enhanced_cy7_b1,Intensity_StdIntensity_enhanced_cy7_b2,Intensity_StdIntensity_enhanced_cy7_b3,Intensity_StdIntensity_enhanced_farred_b1,Intensity_StdIntensity_enhanced_farred_b2,Intensity_StdIntensity_enhanced_farred_b3,Intensity_StdIntensity_enhanced_gold_b1,Intensity_StdIntensity_enhanced_gold_b2,Intensity_StdIntensity_enhanced_gold_b3,Intensity_StdIntensity_enhanced_red_b1,Intensity_StdIntensity_enhanced_red_b2,Intensity_StdIntensity_enhanced_red_b3,Intensity_UpperQuartileIntensity_enhanced_cy7_b1,Intensity_UpperQuartileIntensity_enhanced_cy7_b2,Intensity_UpperQuartileIntensity_enhanced_cy7_b3,Intensity_UpperQuartileIntensity_enhanced_farred_b1,Intensity_UpperQuartileIntensity_enhanced_farred_b2,Intensity_UpperQuartileIntensity_enhanced_farred_b3,Intensity_UpperQuartileIntensity_enhanced_gold_b1,Intensity_UpperQuartileIntensity_enhanced_gold_b2,Intensity_UpperQuartileIntensity_enhanced_gold_b3,Intensity_UpperQuartileIntensity_enhanced_red_b1,Intensity_UpperQuartileIntensity_enhanced_red_b2,Intensity_UpperQuartileIntensity_enhanced_red_b3,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_ALLphal_cells
7,1,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,40.34598941,0.012817578,0.02200351,0.01263447,0.039490349,0.572732139,0.016952773,0.107103076,0.196200498,0.075501641,5.816937577,0.128953995,4.184145812,4.58E-05,0.000137331,0,0.000518807,0.003097581,0.000106813,0.001602197,0.00265507,0.000915541,0.061295487,0.00062562,0.049240869,0.000823987,0.001525902,0.001144427,0.002685588,0.054337379,0.001129168,0.006347753,0.012085145,0.004654002,0.413092256,0.011291677,0.331731141,0.000291309,0.00050008,0.000287147,0.000897508,0.01301664,0.00038529,0.002434161,0.004459102,0.001715946,0.132203127,0.002930773,0.095094223,0.00030518,0.000457771,0.000213626,0.000885023,0.00794995,0.000350958,0.002197299,0.004135195,0.00170901,0.118684672,0.002700847,0.081025407,0,0,0,0,0,0,0,0,0,0.019699395,0,0.01028458,0.000246685,0.000439269,0.000314628,0.000613123,0.013832112,0.000319234,0.001412737,0.00248772,0.001063541,0.094890181,0.002478814,0.072882354,0.000442512,0.000869764,0.000503548,0.001312276,0.021179523,0.000549325,0.003204395,0.006515603,0.002288853,0.169710845,0.004531929,0.117204547,81.97727273,20.56818182,1,1
7,2,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,42.15991421,0.002059968,0.00328069,0.002151522,0.002487221,0.051438162,0.002990768,0.004135195,0.005737393,0.005691615,0.407675296,0.007827879,0.242648963,0.000331884,4.96E-05,0.000137331,0.000102998,0.007240406,0.000450141,0.000583658,0.000129702,0.000759136,0.06860075,0.000457771,0.033096818,0.000823987,0.00202945,0.001205463,0.001312276,0.01637293,0.000946059,0.001434348,0.002731365,0.002136263,0.142351419,0.003219654,0.096772715,0.000411994,0.000656138,0.000430304,0.000497444,0.010287632,0.000598154,0.000827039,0.001147479,0.001138323,0.081535059,0.001565576,0.048529793,0.000396735,0.00062562,0.000434882,0.000587472,0.011467155,0.000679026,0.000953689,0.001503014,0.001235981,0.074799728,0.002304113,0.046982527,0.000122072,0,0,0,0.005233844,0.00030518,0.000213626,0,0.00047303,0.047959104,0,0.021911956,0.000230002,0.000789173,0.000433034,0.000497322,0.004411092,0.000231495,0.000468072,0.001210971,0.000589607,0.032042413,0.001354726,0.026177276,0.000724804,0.001785306,0.001041428,0.001174945,0.015945678,0.000885023,0.00140383,0.002670329,0.001918822,0.126386667,0.003109026,0.08547341,79.2,25.4,2,1
7,3,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,37.27785318,0.008163577,0.012176699,0.009445335,0.028961625,0.048035398,0.016601816,0.035019457,0.148928053,0.020706493,0.711528219,0.13800258,0.372732125,0.000350958,0.000457771,0.000286107,0.001754788,0.002178225,0.000926986,0.002025635,0.009277486,0.001003281,0.043961242,0.008583199,0.024204621,0.001129168,0.00218204,0.001785306,0.002777142,0.006103608,0.001632715,0.003997864,0.012176699,0.002121004,0.063935302,0.012512397,0.030045014,0.000544238,0.00081178,0.000629689,0.001930775,0.00320236,0.001106788,0.00233463,0.009928537,0.001380433,0.047435215,0.009200172,0.024848808,0.000495918,0.000762951,0.000450141,0.001991302,0.003128099,0.001197833,0.002265965,0.010147249,0.001457237,0.047730222,0.00950637,0.026375219,0.000274662,0,0,0.000595102,0.000106813,7.63E-05,0.000869764,0.006378272,0.000564584,0.033325709,0.005477987,0.012497138,0.000238462,0.000609806,0.000528337,0.000587129,0.001665009,0.000436663,0.000740401,0.001522151,0.000483043,0.008388796,0.001781963,0.004467033,0.000724804,0.001304646,0.001026169,0.002540627,0.005039291,0.001506828,0.002719921,0.011215381,0.001884489,0.053326469,0.010337986,0.028210117,83.8,32.8,3,1
7,4,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,23.17699018,0.03150988,0.053482873,0.043198291,0.027588312,0.091706726,0.035751888,0.091554133,1.006408795,0.063218128,6.274021573,0.050034335,3.000854515,0.000274662,0.000488289,0.000289921,0.000198367,0.000534066,0.000320439,0.000640879,0.006652934,0.000579843,0.028061338,0,0.017929353,0.001266499,0.002700847,0.001953155,0.00125124,0.005096514,0.001342794,0.008163577,0.083070114,0.004333562,0.587167144,0.004486153,0.262012661,0.000492342,0.00083567,0.000674973,0.000431067,0.001432918,0.000558623,0.001430533,0.015725137,0.000987783,0.098031587,0.000781786,0.046888352,0.000488289,0.000823987,0.000595102,0.000411994,0.001235981,0.000564584,0.001129168,0.009796293,0.00077821,0.046356902,0.000442511,0.030853741,0,0,0,0,0,0,0,0,0,0.007171735,0,0.003295951,0.0003175,0.000520303,0.000462827,0.000289796,0.001094415,0.000314441,0.001376826,0.016547793,0.000753968,0.117043539,0.000892399,0.050742942,0.000747692,0.001235981,0.000915541,0.000671397,0.002273595,0.000747692,0.001724269,0.018310826,0.001205463,0.125551239,0.001266498,0.055390254,1888.234375,53.59375,4,5
7,5,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,32.7695308,0.009033341,0.01408408,0.013382163,0.017608911,0.329579622,0.014145113,0.046662091,0.035370413,0.041153583,2.984435812,0.05758754,2.585702259,0,0,0,0.000198367,0.002845808,3.05E-05,0.000450141,0,0.000556954,0.031456474,0.000205996,0.021065079,0.001037613,0.001815824,0.002304113,0.001571679,0.037582971,0.001327535,0.005020218,0.004272526,0.0040589,0.327412844,0.004913405,0.321309209,0.000237719,0.000370634,0.000352162,0.000463392,0.008673148,0.00037224,0.00122795,0.0009308,0.001082989,0.078537785,0.001515462,0.068044796,0.000137331,0.00015259,0.000244144,0.000411994,0.005371176,0.000381476,0.000854505,0.00047303,0.000869764,0.052140072,0.001022354,0.043076217,0,0,0,0,0,0,0,0,0,0,0,0,0.000297425,0.000500018,0.000463403,0.00039524,0.009396035,0.000340133,0.001170534,0.001099185,0.000895406,0.0808285,0.001480589,0.076672859,0.000297551,0.000770581,0.00047303,0.000663767,0.011085681,0.000633249,0.001709011,0.001792935,0.001441978,0.094850078,0.003196765,0.078782331,68.78947368,54.5,5,6
7,6,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,32.55303435,0.000289921,7.63E-05,0.000137331,0.000564584,0.000961319,0.000732433,0.000106813,0.000869764,7.63E-05,0.073823139,0,0.031448841,0.000289921,7.63E-05,0.000137331,0.000564584,0.000961319,0.000732433,0.000106813,0.000869764,7.63E-05,0.073823139,0,0.031448841,0.000289921,7.63E-05,0.000137331,0.000564584,0.000961319,0.000732433,0.000106813,0.000869764,7.63E-05,0.073823139,0,0.031448841,0.000289921,7.63E-05,0.000137331,0.000564584,0.000961319,0.000732433,0.000106813,0.000869764,7.63E-05,0.073823139,0,0.031448841,0.000289921,7.63E-05,0.000137331,0.000564584,0.000961319,0.000732433,0.000106813,0.000869764,7.63E-05,0.073823139,0,0.031448841,0.000289921,7.63E-05,0.000137331,0.000564584,0.000961319,0.000732433,0.000106813,0.000869764,7.63E-05,0.073823139,0,0.031448841,0,0,0,0,0,0,0,0,0,0,0,0,0.000289921,7.63E-05,0.000137331,0.000564584,0.000961319,0.000732433,0.000106813,0.000869764,7.63E-05,0.073823139,0,0.031448841,72,56,6,6
7,7,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,34.55211612,0.018204013,0.019211106,0.02046235,0.015304799,0.045868617,0.021286336,0.047501336,0.553917759,0.038391699,3.418020926,0.054840925,1.49443803,0.000247959,1.91E-05,0.000221256,0.000179294,0.000534066,0.000354772,0.000717174,0.004554818,0.000572213,0.041538874,0.000396735,0.014362551,0.001174945,0.001754788,0.00140383,0.001281758,0.003463798,0.001510643,0.004806592,0.062027924,0.00328069,0.296070814,0.005233845,0.165270463,0.000492,0.000519219,0.000553036,0.000413643,0.001239692,0.000575306,0.00128382,0.01497075,0.001037613,0.092378944,0.001482187,0.040390217,0.000503548,0.000389105,0.000587472,0.000366217,0.001106279,0.000556954,0.000953689,0.010673686,0.000915541,0.066132605,0.001129168,0.026604105,0,0,0,0,0,0,0,0.001373312,0.000106813,0.007751584,0,0.003631648,0.000286755,0.000497576,0.000394594,0.00031695,0.00092839,0.000373816,0.001029089,0.014661807,0.000665031,0.075286541,0.001332648,0.039031354,0.000694285,0.000843061,0.000877394,0.000579843,0.00202182,0.000865949,0.001586938,0.019272144,0.00141146,0.124822613,0.002525368,0.04990463,142.1081081,58.10810811,7,1
7,8,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,31.15896103,0.030823224,0.063065539,0.052491033,0.021576257,0.097749282,0.034180209,0.077622645,0.716212722,0.054016938,4.886396598,0.140825518,2.570183862,0.000396735,0.000720988,0.000518807,0.000308995,0.001129167,0.000446326,0.000583658,0.002845808,0.000572213,0.0230869,0.001915008,0.020538642,0.002014191,0.002960251,0.002868696,0.001281758,0.005065994,0.001419089,0.008041505,0.081086442,0.00436408,0.450904131,0.007721066,0.24345769,0.000629045,0.001287052,0.001071246,0.000440332,0.001994883,0.000697555,0.001584136,0.014616586,0.001102386,0.09972238,0.00287399,0.052452732,0.000686656,0.001266499,0.001129168,0.000427253,0.001968414,0.000648508,0.001152056,0.006897078,0.000892653,0.066178381,0.002525368,0.035057604,0,0,0,0,0,0,0,0.000274663,0,0.008819714,0.000656138,0.007110707,0.00039645,0.000824867,0.000680486,0.000240813,0.001166886,0.000387194,0.001477018,0.017155627,0.000848011,0.099755238,0.001520991,0.050249184,0.000869764,0.001934081,0.001541161,0.000549325,0.002693217,0.001014725,0.002033265,0.02206836,0.001495384,0.142458227,0.003704128,0.057690548,134.6122449,58.7755102,8,1
7,9,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,37.20520483,0.001922637,0.001373312,0.002014191,0.002044709,0.045548181,0.003219654,0.005279622,0.00656138,0.003936828,0.353658348,0.013443199,0.306843664,7.63E-05,3.05E-05,0.000320439,0.000301366,0.007087816,0.000324254,0.000885023,0.001194018,0.0006981,0.058522165,0.001834897,0.047074082,0.000854505,0.000793469,0.000656138,0.000717174,0.011978332,0.001281758,0.001953155,0.002304113,0.001190204,0.109758146,0.005264363,0.106843665,0.000384527,0.000274662,0.000402838,0.000408942,0.009109636,0.000643931,0.001055924,0.001312276,0.000787366,0.07073167,0.00268864,0.061368733,0.000534066,0.000289921,0.000541695,0.000457771,0.010772869,0.000839246,0.001083391,0.001548791,0.000808728,0.066521704,0.002525368,0.054711223,0,0,0,0.000122072,0.005828947,0,0.000320439,3.05E-05,0.000442512,0.054825664,0.001480125,0.044693675,0.000364994,0.000308821,0.000243112,0.000212621,0.002647552,0.000500198,0.000529503,0.000751451,0.000246536,0.020140381,0.001361235,0.023270264,0.000831617,0.000709545,0.000648508,0.000682841,0.01192874,0.00125124,0.001750973,0.002155337,0.001113909,0.099080645,0.00461204,0.094827187,22,78,9,6
7,10,MAX_ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep1A_liver_reg6_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_reg6_b3_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep1A_liver_phalloidin_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b1_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b2_1,example_images/ACT-V30_LNP_rep1A_liver_reg6_b3_1,example_images/ACT-V30_LNP_rep1A_liver_Ecad_beforeISS-reg6_1,13.81024065,0.014587625,0.015014878,0.010406653,0.012680247,0.081834131,0.023178454,0.029083696,0.037903408,0.031815061,1.796048008,0.074357202,1.033279933,0.00024033,0,7.63E-05,0.000114443,0.00054551,0.000576028,0.000354772,0.000396734,0.000820172,0.024490733,0.001228351,0.010486761,0.001174945,0.00218204,0.001861601,0.001083391,0.013458457,0.001419089,0.004943923,0.003265431,0.002822919,0.263599604,0.007736324,0.168795288,0.000503022,0.000517754,0.00035885,0.00043725,0.002821867,0.000799257,0.001002886,0.001307014,0.001097071,0.06193269,0.002564041,0.035630343,0.000534066,0.000328069,0.000282292,0.00047303,0.001457237,0.000846876,0.000755322,0.00125124,0.001083391,0.041947052,0.002578775,0.018844891,0,0,0,0,0,4.58E-05,0,0,0,0.003265433,0,0,0.00035735,0.000589455,0.000397657,0.000322133,0.003421892,0.000336688,0.001007453,0.001053397,0.000537062,0.065582981,0.001977611,0.040845505,0.000823987,0.000892653,0.000556954,0.000663767,0.0042916,0.00109865,0.001369497,0.002273594,0.001361868,0.059792483,0.003761347,0.060219729,159.1034483,77.51724138,10,4
